Gameday Weather,Gate,Payment Method,Product,Promotion,Season,Stand Location,Stand Number,Week,Weekday,Wining Team,Quantity
Sunny,8,Credit,Team Hat - Cap,No,2013,East,3,16,Sunday,Home,2091.69
Sunny,8,Credit,Team Hat - Cap,No,2013,East,3,17,Sunday,Visitor,1647
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,1,Sunday,Home,1480.82
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,3,Sunday,Home,1480.82
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,3,Sunday,Visitor,1166
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,5,Sunday,Visitor,1166
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,6,Sunday,Visitor,1166
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,7,Sunday,Visitor,1166
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,9,Sunday,Home,1480.82
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,11,Sunday,Home,1480.82
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,12,Sunday,Visitor,1166
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,14,Sunday,Visitor,1166
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,15,Sunday,Home,1480.82
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,16,Sunday,Home,1480.82
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,17,Sunday,Visitor,1166
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,1,Sunday,Home,999.49
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,3,Sunday,Home,999.49
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,3,Sunday,Visitor,787
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,5,Sunday,Visitor,787
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,6,Sunday,Visitor,787
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,7,Sunday,Visitor,787
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,9,Sunday,Home,999.49
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,11,Sunday,Home,999.49
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,12,Sunday,Visitor,787
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,14,Sunday,Visitor,787
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,15,Sunday,Home,999.49
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,16,Sunday,Home,999.49
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,17,Sunday,Visitor,787
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,1,Sunday,Home,227.33
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,3,Sunday,Home,227.33
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,3,Sunday,Visitor,179
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,5,Sunday,Visitor,179
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,6,Sunday,Visitor,179
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,7,Sunday,Visitor,179
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,9,Sunday,Home,227.33
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,11,Sunday,Home,227.33
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,12,Sunday,Visitor,179
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,14,Sunday,Visitor,179
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,15,Sunday,Home,227.33
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,16,Sunday,Home,227.33
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,17,Sunday,Visitor,179
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,1,Sunday,Home,816.61
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,3,Sunday,Home,816.61
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,3,Sunday,Visitor,643
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,5,Sunday,Visitor,643
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,6,Sunday,Visitor,643
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,7,Sunday,Visitor,643
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,9,Sunday,Home,816.61
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,11,Sunday,Home,816.61
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,12,Sunday,Visitor,643
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,14,Sunday,Visitor,643
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,15,Sunday,Home,816.61
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,16,Sunday,Home,816.61
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,17,Sunday,Visitor,643
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,1,Sunday,Home,1521.46
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,3,Sunday,Home,1521.46
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,3,Sunday,Visitor,1198
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,5,Sunday,Visitor,1198
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,6,Sunday,Visitor,1198
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,7,Sunday,Visitor,1198
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,9,Sunday,Home,1521.46
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,11,Sunday,Home,1521.46
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,12,Sunday,Visitor,1198
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,14,Sunday,Visitor,1198
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,15,Sunday,Home,1521.46
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,16,Sunday,Home,1521.46
Sunny,8,Credit,Team Hat - Cap,No,2013,West,5,17,Sunday,Visitor,1198
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,1,Sunday,Home,450.85
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,3,Sunday,Home,450.85
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,3,Sunday,Visitor,355
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,5,Sunday,Visitor,355
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,6,Sunday,Visitor,355
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,7,Sunday,Visitor,355
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,9,Sunday,Home,450.85
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,11,Sunday,Home,450.85
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,12,Sunday,Visitor,355
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,14,Sunday,Visitor,355
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,15,Sunday,Home,450.85
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,16,Sunday,Home,450.85
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,17,Sunday,Visitor,355
Sunny,8,Credit,Team Hat - Cap,No,2014,North,7,1,Sunday,Home,388.62
Sunny,8,Credit,Team Hat - Cap,No,2014,South,1,1,Sunday,Home,919.48
Sunny,8,Credit,Team Hat - Cap,No,2014,South,3,1,Sunday,Home,2067.56
Sunny,8,Credit,Team Hat - Cap,No,2014,South,4,1,Sunday,Home,1170.94
Sunny,8,Credit,Team Hat - Cap,No,2014,East,8,1,Sunday,Home,822.96
Sunny,8,Credit,Team Hat - Cap,No,2014,East,2,1,Sunday,Home,1560.83
Sunny,8,Credit,Team Hat - Cap,No,2014,East,3,1,Sunday,Home,2091.69
Sunny,8,Credit,Team Hat - Cap,No,2014,East,4,1,Sunday,Home,1480.82
Sunny,8,Credit,Team Hat - Cap,No,2014,East,5,1,Sunday,Home,999.49
Sunny,8,Credit,Team Hat - Cap,No,2014,West,3,1,Sunday,Home,227.33
Sunny,8,Credit,Team Hat - Cap,No,2014,West,4,1,Sunday,Home,816.61
Sunny,8,Credit,Team Hat - Cap,No,2014,West,5,1,Sunday,Home,1521.46
Sunny,8,Credit,Team Hat - Cap,No,2014,West,7,1,Sunday,Home,450.85
Sunny,8,Credit,Team Hat - Cap,No,2013,North,8,1,Sunday,Home,1753.87
Sunny,8,Credit,Team Hat - Cap,No,2013,North,8,3,Sunday,Home,1753.87
Sunny,8,Credit,Jersey,No,2013,North,8,3,Sunday,Visitor,1381
Sunny,8,Credit,Jersey,No,2013,North,8,5,Sunday,Visitor,1381
Sunny,8,Credit,Jersey,No,2013,North,8,6,Sunday,Visitor,1381
Sunny,8,Credit,Jersey,No,2013,North,8,7,Sunday,Visitor,1381
Sunny,8,Credit,Team Hat - Cap,No,2013,North,8,9,Sunday,Home,1753.87
Sunny,8,Credit,Team Hat - Cap,No,2013,North,8,11,Sunday,Home,1753.87
Sunny,8,Credit,Jersey,No,2013,North,8,12,Sunday,Visitor,1381
Sunny,8,Credit,Jersey,No,2013,North,8,14,Sunday,Visitor,1381
Sunny,8,Credit,Team Hat - Cap,No,2013,North,8,15,Sunday,Home,1753.87
Sunny,8,Credit,Team Hat - Cap,No,2013,North,8,16,Sunday,Home,1753.87
Sunny,8,Credit,Jersey,No,2013,North,8,17,Sunday,Visitor,1381
Sunny,8,Credit,Team Hat - Cap,No,2013,North,4,1,Sunday,Home,67.31
Sunny,8,Credit,Team Hat - Cap,No,2013,North,4,3,Sunday,Home,67.31
Sunny,8,Credit,Jersey,No,2013,North,4,3,Sunday,Visitor,53
Sunny,8,Credit,Jersey,No,2013,North,4,5,Sunday,Visitor,53
Sunny,8,Credit,Jersey,No,2013,North,4,6,Sunday,Visitor,53
Sunny,8,Credit,Jersey,No,2013,North,4,7,Sunday,Visitor,53
Sunny,8,Credit,Team Hat - Cap,No,2013,North,4,9,Sunday,Home,67.31
Sunny,8,Credit,Team Hat - Cap,No,2013,North,4,11,Sunday,Home,67.31
Sunny,8,Credit,Jersey,No,2013,North,4,12,Sunday,Visitor,53
Sunny,8,Credit,Jersey,No,2013,North,4,14,Sunday,Visitor,53
Sunny,8,Credit,Team Hat - Cap,No,2013,North,4,15,Sunday,Home,67.31
Sunny,8,Credit,Team Hat - Cap,No,2013,North,4,16,Sunday,Home,67.31
Sunny,8,Credit,Jersey,No,2013,North,4,17,Sunday,Visitor,53
Sunny,8,Credit,Team Hat - Cap,No,2013,North,5,1,Sunday,Home,359.41
Sunny,8,Credit,Team Hat - Cap,No,2013,North,5,3,Sunday,Home,359.41
Sunny,8,Credit,Jersey,No,2013,North,5,3,Sunday,Visitor,283
Sunny,8,Credit,Jersey,No,2013,North,5,5,Sunday,Visitor,283
Sunny,8,Credit,Jersey,No,2013,North,5,6,Sunday,Visitor,283
Sunny,8,Credit,Jersey,No,2013,North,5,7,Sunday,Visitor,283
Sunny,8,Credit,Team Hat - Cap,No,2013,North,5,9,Sunday,Home,359.41
Sunny,8,Credit,Team Hat - Cap,No,2013,North,5,11,Sunday,Home,359.41
Sunny,8,Credit,Jersey,No,2013,North,5,12,Sunday,Visitor,283
Sunny,8,Credit,Jersey,No,2013,North,5,14,Sunday,Visitor,283
Sunny,8,Credit,Team Hat - Cap,No,2013,North,5,15,Sunday,Home,359.41
Sunny,8,Credit,Team Hat - Cap,No,2013,North,5,16,Sunday,Home,359.41
Sunny,8,Credit,Jersey,No,2013,North,5,17,Sunday,Visitor,283
Sunny,8,Credit,Team Hat - Cap,No,2013,North,6,1,Sunday,Home,957.58
Sunny,8,Credit,Team Hat - Cap,No,2013,North,6,3,Sunday,Home,957.58
Sunny,8,Credit,Jersey,No,2013,North,6,3,Sunday,Visitor,754
Sunny,8,Credit,Jersey,No,2013,North,6,5,Sunday,Visitor,754
Sunny,8,Credit,Jersey,No,2013,North,6,6,Sunday,Visitor,754
Sunny,8,Credit,Jersey,No,2013,North,6,7,Sunday,Visitor,754
Sunny,8,Credit,Team Hat - Cap,No,2013,North,6,9,Sunday,Home,957.58
Sunny,8,Credit,Team Hat - Cap,No,2013,North,6,11,Sunday,Home,957.58
Sunny,8,Credit,Jersey,No,2013,North,6,12,Sunday,Visitor,754
Sunny,8,Credit,Jersey,No,2013,North,6,14,Sunday,Visitor,754
Sunny,8,Credit,Team Hat - Cap,No,2013,North,6,15,Sunday,Home,957.58
Sunny,8,Credit,Team Hat - Cap,No,2013,North,6,16,Sunday,Home,957.58
Sunny,8,Credit,Jersey,No,2013,North,6,17,Sunday,Visitor,754
Sunny,8,Credit,Team Hat - Cap,No,2013,North,7,1,Sunday,Home,72.39
Sunny,8,Credit,Team Hat - Cap,No,2013,North,7,3,Sunday,Home,72.39
Sunny,8,Credit,Jersey,No,2013,North,7,3,Sunday,Visitor,57
Sunny,8,Credit,Jersey,No,2013,North,7,5,Sunday,Visitor,57
Sunny,8,Credit,Jersey,No,2013,North,7,6,Sunday,Visitor,57
Sunny,8,Credit,Jersey,No,2013,North,7,7,Sunday,Visitor,57
Sunny,8,Credit,Team Hat - Cap,No,2013,North,7,9,Sunday,Home,72.39
Sunny,8,Credit,Team Hat - Cap,No,2013,North,7,11,Sunday,Home,72.39
Sunny,8,Credit,Jersey,No,2013,North,7,12,Sunday,Visitor,57
Sunny,8,Credit,Jersey,No,2013,North,7,14,Sunday,Visitor,57
Sunny,8,Credit,Team Hat - Cap,No,2013,North,7,15,Sunday,Home,72.39
Sunny,8,Credit,Team Hat - Cap,No,2013,North,7,16,Sunday,Home,72.39
Sunny,8,Credit,Jersey,No,2013,North,7,17,Sunday,Visitor,57
Sunny,8,Credit,Team Hat - Cap,No,2013,South,8,1,Sunday,Home,217.17
Sunny,8,Credit,Team Hat - Cap,No,2013,South,8,3,Sunday,Home,217.17
Sunny,8,Credit,Jersey,No,2013,South,8,3,Sunday,Visitor,171
Sunny,8,Credit,Jersey,No,2013,South,8,5,Sunday,Visitor,171
Sunny,8,Credit,Jersey,No,2013,South,8,6,Sunday,Visitor,171
Sunny,8,Credit,Jersey,No,2013,South,8,7,Sunday,Visitor,171
Sunny,8,Credit,Team Hat - Cap,No,2013,South,8,9,Sunday,Home,217.17
Sunny,8,Credit,Team Hat - Cap,No,2013,South,8,11,Sunday,Home,217.17
Sunny,8,Credit,Jersey,No,2013,South,8,12,Sunday,Visitor,171
Sunny,8,Credit,Jersey,No,2013,South,8,14,Sunday,Visitor,171
Sunny,8,Credit,Team Hat - Cap,No,2013,South,8,15,Sunday,Home,217.17
Sunny,8,Credit,Team Hat - Cap,No,2013,South,8,16,Sunday,Home,217.17
Sunny,8,Credit,Jersey,No,2013,South,8,17,Sunday,Visitor,171
Sunny,8,Credit,Team Hat - Cap,No,2013,South,1,1,Sunday,Home,1689.1
Sunny,8,Credit,Team Hat - Cap,No,2013,South,1,3,Sunday,Home,1689.1
Sunny,8,Credit,Jersey,No,2013,South,1,3,Sunday,Visitor,1330
Sunny,8,Credit,Jersey,No,2013,South,1,5,Sunday,Visitor,1330
Sunny,8,Credit,Jersey,No,2013,South,1,6,Sunday,Visitor,1330
Sunny,8,Credit,Jersey,No,2013,South,1,7,Sunday,Visitor,1330
Sunny,8,Credit,Team Hat - Cap,No,2013,South,1,9,Sunday,Home,1689.1
Sunny,8,Credit,Team Hat - Cap,No,2013,South,1,11,Sunday,Home,1689.1
Sunny,8,Credit,Jersey,No,2013,South,1,12,Sunday,Visitor,1330
Sunny,8,Credit,Jersey,No,2013,South,1,14,Sunday,Visitor,1330
Sunny,8,Credit,Team Hat - Cap,No,2013,South,1,15,Sunday,Home,1689.1
Sunny,8,Credit,Team Hat - Cap,No,2013,South,1,16,Sunday,Home,1689.1
Sunny,8,Credit,Jersey,No,2013,South,1,17,Sunday,Visitor,1330
Sunny,8,Credit,Team Hat - Cap,No,2013,South,2,1,Sunday,Home,25.4
Sunny,8,Credit,Team Hat - Cap,No,2013,South,2,3,Sunday,Home,25.4
Sunny,8,Credit,Jersey,No,2013,South,2,3,Sunday,Visitor,20
Sunny,8,Credit,Jersey,No,2013,South,2,5,Sunday,Visitor,20
Sunny,8,Credit,Jersey,No,2013,South,2,6,Sunday,Visitor,20
Sunny,8,Credit,Jersey,No,2013,South,2,7,Sunday,Visitor,20
Sunny,8,Credit,Team Hat - Cap,No,2013,South,2,9,Sunday,Home,25.4
Sunny,8,Credit,Team Hat - Cap,No,2013,South,2,11,Sunday,Home,25.4
Sunny,8,Credit,Jersey,No,2013,South,2,12,Sunday,Visitor,20
Sunny,8,Credit,Jersey,No,2013,South,2,14,Sunday,Visitor,20
Sunny,8,Credit,Team Hat - Cap,No,2013,South,2,15,Sunday,Home,25.4
Sunny,8,Credit,Team Hat - Cap,No,2013,South,2,16,Sunday,Home,25.4
Sunny,8,Credit,Jersey,No,2013,South,2,17,Sunday,Visitor,20
Sunny,8,Credit,Team Hat - Cap,No,2013,South,6,1,Sunday,Home,1967.23
Sunny,8,Credit,Team Hat - Cap,No,2013,South,6,3,Sunday,Home,1967.23
Sunny,8,Credit,Jersey,No,2013,South,6,3,Sunday,Visitor,1549
Sunny,8,Credit,Jersey,No,2013,South,6,5,Sunday,Visitor,1549
Sunny,8,Credit,Jersey,No,2013,South,6,6,Sunday,Visitor,1549
Sunny,8,Credit,Jersey,No,2013,South,6,7,Sunday,Visitor,1549
Sunny,8,Credit,Team Hat - Cap,No,2013,South,6,9,Sunday,Home,1967.23
Sunny,8,Credit,Team Hat - Cap,No,2013,South,6,11,Sunday,Home,1967.23
Sunny,8,Credit,Jersey,No,2013,South,6,12,Sunday,Visitor,1549
Sunny,8,Credit,Jersey,No,2013,South,6,14,Sunday,Visitor,1549
Sunny,8,Credit,Team Hat - Cap,No,2013,South,6,15,Sunday,Home,1967.23
Sunny,8,Credit,Team Hat - Cap,No,2013,South,6,16,Sunday,Home,1967.23
Sunny,8,Credit,Jersey,No,2013,South,6,17,Sunday,Visitor,1549
Sunny,8,Credit,Team Hat - Cap,No,2013,South,7,1,Sunday,Home,2393.95
Sunny,8,Credit,Team Hat - Cap,No,2013,South,7,3,Sunday,Home,2393.95
Sunny,8,Credit,Jersey,No,2013,South,7,3,Sunday,Visitor,1885
Sunny,8,Credit,Jersey,No,2013,South,7,5,Sunday,Visitor,1885
Sunny,8,Credit,Jersey,No,2013,South,7,6,Sunday,Visitor,1885
Sunny,8,Credit,Jersey,No,2013,South,7,7,Sunday,Visitor,1885
Sunny,8,Credit,Team Hat - Cap,No,2013,South,7,9,Sunday,Home,2393.95
Sunny,8,Credit,Team Hat - Cap,No,2013,South,7,11,Sunday,Home,2393.95
Sunny,8,Credit,Jersey,No,2013,South,7,12,Sunday,Visitor,1885
Sunny,8,Credit,Jersey,No,2013,South,7,14,Sunday,Visitor,1885
Sunny,8,Credit,Team Hat - Cap,No,2013,South,7,15,Sunday,Home,2393.95
Sunny,8,Credit,Team Hat - Cap,No,2013,South,7,16,Sunday,Home,2393.95
Sunny,8,Credit,Jersey,No,2013,South,7,17,Sunday,Visitor,1885
Sunny,8,Credit,Team Hat - Cap,No,2013,East,3,1,Sunday,Home,1711.96
Sunny,8,Credit,Team Hat - Cap,No,2013,East,3,3,Sunday,Home,1711.96
Sunny,8,Credit,Jersey,No,2013,East,3,3,Sunday,Visitor,1348
Sunny,8,Credit,Jersey,No,2013,East,3,5,Sunday,Visitor,1348
Sunny,8,Credit,Jersey,No,2013,East,3,6,Sunday,Visitor,1348
Sunny,8,Credit,Jersey,No,2013,East,3,7,Sunday,Visitor,1348
Sunny,8,Credit,Team Hat - Cap,No,2013,East,3,9,Sunday,Home,1711.96
Sunny,8,Credit,Team Hat - Cap,No,2013,East,3,11,Sunday,Home,1711.96
Sunny,8,Credit,Jersey,No,2013,East,3,12,Sunday,Visitor,1348
Sunny,8,Credit,Jersey,No,2013,East,3,14,Sunday,Visitor,1348
Sunny,8,Credit,Team Hat - Cap,No,2013,East,3,15,Sunday,Home,1711.96
Sunny,8,Credit,Team Hat - Cap,No,2013,East,3,16,Sunday,Home,1711.96
Sunny,8,Credit,Jersey,No,2013,East,3,17,Sunday,Visitor,1348
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,1,Sunday,Home,2151.38
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,3,Sunday,Home,2151.38
Sunny,8,Credit,Jersey,No,2013,East,4,3,Sunday,Visitor,1694
Sunny,8,Credit,Jersey,No,2013,East,4,5,Sunday,Visitor,1694
Sunny,8,Credit,Jersey,No,2013,East,4,6,Sunday,Visitor,1694
Sunny,8,Credit,Jersey,No,2013,East,4,7,Sunday,Visitor,1694
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,9,Sunday,Home,2151.38
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,11,Sunday,Home,2151.38
Sunny,8,Credit,Jersey,No,2013,East,4,12,Sunday,Visitor,1694
Sunny,8,Credit,Jersey,No,2013,East,4,14,Sunday,Visitor,1694
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,15,Sunday,Home,2151.38
Sunny,8,Credit,Team Hat - Cap,No,2013,East,4,16,Sunday,Home,2151.38
Sunny,8,Credit,Jersey,No,2013,East,4,17,Sunday,Visitor,1694
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,1,Sunday,Home,2268.22
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,3,Sunday,Home,2268.22
Sunny,8,Credit,Jersey,No,2013,East,5,3,Sunday,Visitor,1786
Sunny,8,Credit,Jersey,No,2013,East,5,5,Sunday,Visitor,1786
Sunny,8,Credit,Jersey,No,2013,East,5,6,Sunday,Visitor,1786
Sunny,8,Credit,Jersey,No,2013,East,5,7,Sunday,Visitor,1786
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,9,Sunday,Home,2268.22
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,11,Sunday,Home,2268.22
Sunny,8,Credit,Jersey,No,2013,East,5,12,Sunday,Visitor,1786
Sunny,8,Credit,Jersey,No,2013,East,5,14,Sunday,Visitor,1786
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,15,Sunday,Home,2268.22
Sunny,8,Credit,Team Hat - Cap,No,2013,East,5,16,Sunday,Home,2268.22
Sunny,8,Credit,Jersey,No,2013,East,5,17,Sunday,Visitor,1786
Sunny,8,Credit,Team Hat - Cap,No,2013,East,7,1,Sunday,Home,1184.91
Sunny,8,Credit,Team Hat - Cap,No,2013,East,7,3,Sunday,Home,1184.91
Sunny,8,Credit,Jersey,No,2013,East,7,3,Sunday,Visitor,933
Sunny,8,Credit,Jersey,No,2013,East,7,5,Sunday,Visitor,933
Sunny,8,Credit,Jersey,No,2013,East,7,6,Sunday,Visitor,933
Sunny,8,Credit,Jersey,No,2013,East,7,7,Sunday,Visitor,933
Sunny,8,Credit,Team Hat - Cap,No,2013,East,7,9,Sunday,Home,1184.91
Sunny,8,Credit,Team Hat - Cap,No,2013,East,7,11,Sunday,Home,1184.91
Sunny,8,Credit,Jersey,No,2013,East,7,12,Sunday,Visitor,933
Sunny,8,Credit,Jersey,No,2013,East,7,14,Sunday,Visitor,933
Sunny,8,Credit,Team Hat - Cap,No,2013,East,7,15,Sunday,Home,1184.91
Sunny,8,Credit,Team Hat - Cap,No,2013,East,7,16,Sunday,Home,1184.91
Sunny,8,Credit,Jersey,No,2013,East,7,17,Sunday,Visitor,933
Sunny,8,Credit,Team Hat - Cap,No,2013,West,2,1,Sunday,Home,1268.73
Sunny,8,Credit,Team Hat - Cap,No,2013,West,2,3,Sunday,Home,1268.73
Sunny,8,Credit,Jersey,No,2013,West,2,3,Sunday,Visitor,999
Sunny,8,Credit,Jersey,No,2013,West,2,5,Sunday,Visitor,999
Sunny,8,Credit,Jersey,No,2013,West,2,6,Sunday,Visitor,999
Sunny,8,Credit,Jersey,No,2013,West,2,7,Sunday,Visitor,999
Sunny,8,Credit,Team Hat - Cap,No,2013,West,2,9,Sunday,Home,1268.73
Sunny,8,Credit,Team Hat - Cap,No,2013,West,2,11,Sunday,Home,1268.73
Sunny,8,Credit,Jersey,No,2013,West,2,12,Sunday,Visitor,999
Sunny,8,Credit,Jersey,No,2013,West,2,14,Sunday,Visitor,999
Sunny,8,Credit,Team Hat - Cap,No,2013,West,2,15,Sunday,Home,1268.73
Sunny,8,Credit,Team Hat - Cap,No,2013,West,2,16,Sunday,Home,1268.73
Sunny,8,Credit,Jersey,No,2013,West,2,17,Sunday,Visitor,999
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,1,Sunday,Home,1854.2
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,3,Sunday,Home,1854.2
Sunny,8,Credit,Jersey,No,2013,West,3,3,Sunday,Visitor,1460
Sunny,8,Credit,Jersey,No,2013,West,3,5,Sunday,Visitor,1460
Sunny,8,Credit,Jersey,No,2013,West,3,6,Sunday,Visitor,1460
Sunny,8,Credit,Jersey,No,2013,West,3,7,Sunday,Visitor,1460
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,9,Sunday,Home,1854.2
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,11,Sunday,Home,1854.2
Sunny,8,Credit,Jersey,No,2013,West,3,12,Sunday,Visitor,1460
Sunny,8,Credit,Jersey,No,2013,West,3,14,Sunday,Visitor,1460
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,15,Sunday,Home,1854.2
Sunny,8,Credit,Team Hat - Cap,No,2013,West,3,16,Sunday,Home,1854.2
Sunny,8,Credit,Jersey,No,2013,West,3,17,Sunday,Visitor,1460
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,1,Sunday,Home,88.9
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,3,Sunday,Home,88.9
Sunny,8,Credit,Jersey,No,2013,West,4,3,Sunday,Visitor,70
Sunny,8,Credit,Jersey,No,2013,West,4,5,Sunday,Visitor,70
Sunny,8,Credit,Jersey,No,2013,West,4,6,Sunday,Visitor,70
Sunny,8,Credit,Jersey,No,2013,West,4,7,Sunday,Visitor,70
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,9,Sunday,Home,88.9
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,11,Sunday,Home,88.9
Sunny,8,Credit,Jersey,No,2013,West,4,12,Sunday,Visitor,70
Sunny,8,Credit,Jersey,No,2013,West,4,14,Sunday,Visitor,70
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,15,Sunday,Home,88.9
Sunny,8,Credit,Team Hat - Cap,No,2013,West,4,16,Sunday,Home,88.9
Sunny,8,Credit,Jersey,No,2013,West,4,17,Sunday,Visitor,70
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,1,Sunday,Home,2128.52
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,3,Sunday,Home,2128.52
Sunny,8,Credit,Jersey,No,2013,West,7,3,Sunday,Visitor,1676
Sunny,8,Credit,Jersey,No,2013,West,7,5,Sunday,Visitor,1676
Sunny,8,Credit,Jersey,No,2013,West,7,6,Sunday,Visitor,1676
Sunny,8,Credit,Jersey,No,2013,West,7,7,Sunday,Visitor,1676
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,9,Sunday,Home,2128.52
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,11,Sunday,Home,2128.52
Sunny,8,Credit,Jersey,No,2013,West,7,12,Sunday,Visitor,1676
Sunny,8,Credit,Jersey,No,2013,West,7,14,Sunday,Visitor,1676
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,15,Sunday,Home,2128.52
Sunny,8,Credit,Team Hat - Cap,No,2013,West,7,16,Sunday,Home,2128.52
Sunny,8,Credit,Jersey,No,2013,West,7,17,Sunday,Visitor,1676
